trip_id,start_date,timestamp_unix,timestamp,route_short_name,direction_id,schedule_relationship,last_stop,stop_name,stop_id,arrival_time,arrival_delay,departure_time,departure_delay
14010000709038399,20260415,1776297328,2026-04-16T01:55:28+02:00,694,1,SCHEDULED,Åkersberga station,Arninge station,9022001061060010,1776297465,64,1776297470,69
14010000709038399,20260415,1776297328,2026-04-16T01:55:28+02:00,694,1,SCHEDULED,Åkersberga station,Roslags Näsby trafikplats,9022001060011001,1776297207,92,1776297207,92
14010000709038399,20260415,1776297328,2026-04-16T01:55:28+02:00,694,1,SCHEDULED,Åkersberga station,Danderyds sjukhus,9022001050366009,1776296162,-598,1776296777,17
14010000709038399,20260415,1776298366,2026-04-16T02:12:46+02:00,694,1,SCHEDULED,Åkersberga station,Stava värdshus,9022001062403001,1776297876,41,1776297876,41
14010000709038399,20260415,1776298521,2026-04-16T02:15:21+02:00,694,1,SCHEDULED,Åkersberga station,Åkersberga station,9022001060020007,1776298633,73,1776298700,140
14010000709038399,20260415,1776298521,2026-04-16T02:15:21+02:00,694,1,SCHEDULED,Åkersberga station,Skolvägen,9022001062315001,1776298521,132,1776298521,132
14010000709038399,20260415,1776298521,2026-04-16T02:15:21+02:00,694,1,SCHEDULED,Åkersberga station,Åkersberga centrum,9022001062317001,1776298585,93,1776298588,96
14010000709038399,20260415,1776298521,2026-04-16T02:15:21+02:00,694,1,SCHEDULED,Åkersberga station,Ekbacken,9022001081664002,1776298192,-22,1776298192,-22
14010000709038399,20260415,1776298521,2026-04-16T02:15:21+02:00,694,1,SCHEDULED,Åkersberga station,Hackstavägen,9022001062309002,1776298245,-68,1776298245,-68
14010000709038399,20260415,1776298521,2026-04-16T02:15:21+02:00,694,1,SCHEDULED,Åkersberga station,Oxenstiernas väg,9022001062311002,1776298126,46,1776298126,46
14010000709038633,20260415,1776299089,2026-04-16T02:24:49+02:00,694,0,SCHEDULED,Danderyds sjukhus,Åkersberga station,9022001060020007,1776298646,86,1776298656,96
14010000709038633,20260415,1776299262,2026-04-16T02:27:42+02:00,694,0,SCHEDULED,Danderyds sjukhus,Högbackavägen,9022001062425001,1776298773,125,1776298773,125
14010000709038633,20260415,1776299262,2026-04-16T02:27:42+02:00,694,0,SCHEDULED,Danderyds sjukhus,Söraskolan,9022001062313002,1776298733,122,1776298733,122
14010000709038633,20260415,1776299338,2026-04-16T02:28:58+02:00,694,0,SCHEDULED,Danderyds sjukhus,Fjärilsvägen,9022001062427001,1776298823,124,1776298823,124
14010000709038633,20260415,1776299488,2026-04-16T02:31:28+02:00,694,0,SCHEDULED,Danderyds sjukhus,Margretelunds centrum,9022001062801002,1776298907,133,1776298924,150
14010000709038633,20260415,1776299488,2026-04-16T02:31:28+02:00,694,0,SCHEDULED,Danderyds sjukhus,Sabelvägen,9022001062803002,1776299002,160,1776299002,160
14010000709038633,20260415,1776299619,2026-04-16T02:33:39+02:00,694,0,SCHEDULED,Danderyds sjukhus,Margretelunds såg,9022001062441002,1776299089,171,1776299089,171
14010000709038633,20260415,1776299619,2026-04-16T02:33:39+02:00,694,0,SCHEDULED,Danderyds sjukhus,Skogsrundan,9022001062439002,1776299141,178,1776299141,178
14010000709038633,20260415,1776299619,2026-04-16T02:33:39+02:00,694,0,SCHEDULED,Danderyds sjukhus,Trälhavsvägen,9022001062443002,1776299054,172,1776299054,172
14010000709038633,20260415,1776299736,2026-04-16T02:35:36+02:00,694,0,SCHEDULED,Danderyds sjukhus,Kolgärdet,9022001062445002,1776299196,156,1776299196,156
14010000709038633,20260415,1776299736,2026-04-16T02:35:36+02:00,694,0,SCHEDULED,Danderyds sjukhus,Knipvägen,9022001062437002,1776299174,173,1776299174,173
14010000709038633,20260415,1776299736,2026-04-16T02:35:36+02:00,694,0,SCHEDULED,Danderyds sjukhus,Högsättra,9022001062433002,1776299262,170,1776299262,170
14010000709038633,20260415,1776299736,2026-04-16T02:35:36+02:00,694,0,SCHEDULED,Danderyds sjukhus,Margretelundsskolan,9022001062435002,1776299225,163,1776299225,163
14010000709038633,20260415,1776299841,2026-04-16T02:37:21+02:00,694,0,SCHEDULED,Danderyds sjukhus,Norra Bergsättra,9022001062429002,1776299338,202,1776299338,202
14010000709038633,20260415,1776299841,2026-04-16T02:37:21+02:00,694,0,SCHEDULED,Danderyds sjukhus,Tråsättra,9022001062431002,1776299310,188,1776299310,188
14010000709038633,20260415,1776299933,2026-04-16T02:38:53+02:00,694,0,SCHEDULED,Danderyds sjukhus,Högbackavägen,9022001062425002,1776299469,241,1776299488,260
14010000709038633,20260415,1776299933,2026-04-16T02:38:53+02:00,694,0,SCHEDULED,Danderyds sjukhus,Fjärilsvägen,9022001062427002,1776299419,225,1776299419,225
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Solskiftesvägen,9022001062415002,1776299810,170,1776299810,170
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Båtstorp,9022001062413002,1776299841,171,1776299841,171
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Skånsta,9022001062421002,1776299623,283,1776299623,283
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Storvreten,9022001062423002,1776299558,284,1776299558,284
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Murkelvägen,9022001062419002,1776299676,275,1776299676,275
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Åkerstorp,9022001062407002,1776299933,173,1776299933,173
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Stava värdshus,9022001062403002,1776300186,185,1776300186,185
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Össebyvägen,9022001062411002,1776299885,171,1776299885,171
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Stava gård,9022001062405002,1776300109,209,1776300109,209
14010000709038633,20260415,1776300054,2026-04-16T02:40:54+02:00,694,0,SCHEDULED,Danderyds sjukhus,Sjökarbyskolan,9022001062417002,1776299735,241,1776299735,241
14010000709038633,20260415,1776301187,2026-04-16T02:59:47+02:00,694,0,SCHEDULED,Danderyds sjukhus,Roslags Näsby trafikplats,9022001060011002,1776300868,23,1776300891,46
14010000709038633,20260415,1776301187,2026-04-16T02:59:47+02:00,694,0,SCHEDULED,Danderyds sjukhus,Danderyds sjukhus,9022001050366002,1776301265,5,1776301265,5
