trip_id,start_date,timestamp_unix,timestamp,route_short_name,direction_id,schedule_relationship,last_stop,stop_name,stop_id,arrival_time,arrival_delay,departure_time,departure_delay
14010000709047865,20260413,1776051673,2026-04-13T05:41:13+02:00,624,0,SCHEDULED,Danderyds sjukhus,Åkersberga station,9022001060020002,1776050930,-190,1776051138,18
14010000709047865,20260413,1776051770,2026-04-13T05:42:50+02:00,624,0,SCHEDULED,Danderyds sjukhus,Söraskolan,9022001062313002,1776051233,42,1776051261,70
14010000709047865,20260413,1776051882,2026-04-13T05:44:42+02:00,624,0,SCHEDULED,Danderyds sjukhus,Storvreten,9022001062423002,1776051352,66,1776051380,94
14010000709047865,20260413,1776051991,2026-04-13T05:46:31+02:00,624,0,SCHEDULED,Danderyds sjukhus,Skånsta,9022001062421002,1776051455,77,1776051475,97
14010000709047865,20260413,1776051991,2026-04-13T05:46:31+02:00,624,0,SCHEDULED,Danderyds sjukhus,Murkelvägen,9022001062419002,1776051540,106,1776051566,132
14010000709047865,20260413,1776052099,2026-04-13T05:48:19+02:00,624,0,SCHEDULED,Danderyds sjukhus,Sjökarbyskolan,9022001062417002,1776051639,120,1776051675,156
14010000709047865,20260413,1776052224,2026-04-13T05:50:24+02:00,624,0,SCHEDULED,Danderyds sjukhus,Solskiftesvägen,9022001062415002,1776051770,110,1776051807,147
14010000709047865,20260413,1776052333,2026-04-13T05:52:13+02:00,624,0,SCHEDULED,Danderyds sjukhus,Båtstorp,9022001062413002,1776051854,134,1776051877,157
14010000709047865,20260413,1776052441,2026-04-13T05:54:01+02:00,624,0,SCHEDULED,Danderyds sjukhus,Åkerstorp,9022001062407002,1776052035,135,1776052076,176
14010000709047865,20260413,1776052441,2026-04-13T05:54:01+02:00,624,0,SCHEDULED,Danderyds sjukhus,Össebyvägen,9022001062411002,1776051937,129,1776051970,162
14010000709047865,20260413,1776052779,2026-04-13T05:59:39+02:00,624,0,SCHEDULED,Danderyds sjukhus,Stava värdshus,9022001062403002,1776052360,193,1776052379,212
14010000709047865,20260413,1776052779,2026-04-13T05:59:39+02:00,624,0,SCHEDULED,Danderyds sjukhus,Stava gård,9022001062405002,1776052260,205,1776052260,205
14010000709047865,20260413,1776053302,2026-04-13T06:08:22+02:00,624,0,SCHEDULED,Danderyds sjukhus,Arninge station,9022001061060008,1776052836,129,1776052880,173
14010000709047865,20260413,1776053619,2026-04-13T06:13:39+02:00,624,0,SCHEDULED,Danderyds sjukhus,Roslags Näsby trafikplats,9022001060011002,1776053150,89,1776053168,107
14010000709047865,20260413,1776053782,2026-04-13T06:16:22+02:00,624,0,SCHEDULED,Danderyds sjukhus,Mörby centrum/E18,9022001060014001,1776053427,28,1776053447,48
14010000709047865,20260413,1776053782,2026-04-13T06:16:22+02:00,624,0,SCHEDULED,Danderyds sjukhus,Danderyds sjukhus,9022001050366002,1776053553,33,1776053553,33
