trip_id,start_date,timestamp_unix,timestamp,route_short_name,direction_id,schedule_relationship,last_stop,stop_name,stop_id,arrival_time,arrival_delay,departure_time,departure_delay
14010000709084596,20260413,1776092513,2026-04-13T17:01:53+02:00,680,1,SCHEDULED,Överby,Tekniska högskolan,9022001060080004,1776091794,-6.0,1776091826,26.0
14010000709084596,20260413,1776092573,2026-04-13T17:02:53+02:00,680,1,SCHEDULED,Överby,Roslagstull,9022001067043002,1776092117,163.0,1776092143,189.0
14010000709084596,20260413,1776092813,2026-04-13T17:06:53+02:00,680,1,SCHEDULED,Överby,Albano,9022001069009001,1776092243,188.0,1776092285,230.0
14010000709084596,20260413,1776092813,2026-04-13T17:06:53+02:00,680,1,SCHEDULED,Överby,Universitetet södra,9022001069011001,1776092378,234.0,1776092392,248.0
14010000709084596,20260413,1776092993,2026-04-13T17:09:53+02:00,680,1,SCHEDULED,Överby,Universitetet norra,9022001060301003,1776092432,237.0,1776092471,276.0
14010000709084596,20260413,1776093414,2026-04-13T17:16:54+02:00,680,1,SCHEDULED,Överby,Danderyds sjukhus,9022001050366003,1776092840,200.0,1776092889,249.0
14010000709084596,20260413,1776093837,2026-04-13T17:23:57+02:00,680,1,SCHEDULED,Överby,Roslags Näsby trafikplats,9022001060011001,1776093298,257.0,1776093317,276.0
14010000709084596,20260413,1776094189,2026-04-13T17:29:49+02:00,680,1,SCHEDULED,Överby,Arninge station,9022001061060012,1776093638,218.0,1776093678,258.0
14010000709084596,20260413,1776094384,2026-04-13T17:33:04+02:00,680,1,SCHEDULED,Överby,Östra Ryds kyrka,9022001067011001,1776093948,272.0,1776093948,272.0
14010000709084596,20260413,1776094504,2026-04-13T17:35:04+02:00,680,1,SCHEDULED,Överby,Kulla vägskäl,9022001067015001,1776094050,270,1776094066,286
14010000709084596,20260413,1776094624,2026-04-13T17:37:04+02:00,680,1,SCHEDULED,Överby,Polackstorp,9022001067019001,1776094173,254,1776094173,254
14010000709084596,20260413,1776094744,2026-04-13T17:39:04+02:00,680,1,SCHEDULED,Överby,Nibble,9022001067023001,1776094312,197,1776094312,197
14010000709084596,20260413,1776094744,2026-04-13T17:39:04+02:00,680,1,SCHEDULED,Överby,Ladvik,9022001067021001,1776094225,239,1776094225,239
14010000709084596,20260413,1776094864,2026-04-13T17:41:04+02:00,680,1,SCHEDULED,Överby,Bullerholmen,9022001067025001,1776094414,143,1776094414,143
14010000709084596,20260413,1776094984,2026-04-13T17:43:04+02:00,680,1,SCHEDULED,Överby,Ytterby,9022001067098001,1776094712,92,1776094731,111
14010000709084596,20260413,1776094984,2026-04-13T17:43:04+02:00,680,1,SCHEDULED,Överby,Överby,9022001067102001,1776094934,-106,1776094934,-106
14010000709084596,20260413,1776094984,2026-04-13T17:43:04+02:00,680,1,SCHEDULED,Överby,Löjvik,9022001067095001,1776094623,80,1776094642,99
14010000709084596,20260413,1776094984,2026-04-13T17:43:04+02:00,680,1,SCHEDULED,Överby,Storäng,9022001067093001,1776094581,93,1776094581,93
14010000709084596,20260413,1776094984,2026-04-13T17:43:04+02:00,680,1,SCHEDULED,Överby,Överby bollplan,9022001067099001,1776094837,-14,1776094850,-1
14010000709084596,20260413,1776094984,2026-04-13T17:43:04+02:00,680,1,SCHEDULED,Överby,Engarn,9022001067027004,1776094492,112,1776094517,137
14010000707427581,20260414,1776184452,2026-04-14T18:34:12+02:00,680,1,SCHEDULED,Överby,Danderyds sjukhus,9022001050366003,1776184006,46,1776184050,90
14010000707427581,20260414,1776184802,2026-04-14T18:40:02+02:00,680,1,SCHEDULED,Överby,Roslags Näsby trafikplats,9022001060011001,1776184384,54,1776184403,73
14010000707427581,20260414,1776185214,2026-04-14T18:46:54+02:00,680,1,SCHEDULED,Överby,Arninge station,9022001061060012,1776184701,21,1776184725,45
14010000707427581,20260414,1776185451,2026-04-14T18:50:51+02:00,680,1,SCHEDULED,Överby,Östra Ryds kyrka,9022001067011001,1776184933,-3,1776184933,-3
14010000707427581,20260414,1776185578,2026-04-14T18:52:58+02:00,680,1,SCHEDULED,Överby,Polackstorp,9022001067019001,1776185144,-21,1776185144,-21
14010000707427581,20260414,1776185578,2026-04-14T18:52:58+02:00,680,1,SCHEDULED,Överby,Kulla vägskäl,9022001067015001,1776185016,-24,1776185057,17
14010000707427581,20260414,1776185578,2026-04-14T18:52:58+02:00,680,1,SCHEDULED,Överby,Ladvik,9022001067021001,1776185187,-39,1776185187,-39
14010000707427581,20260414,1776185825,2026-04-14T18:57:05+02:00,680,1,SCHEDULED,Överby,Nibble,9022001067023001,1776185260,-81,1776185260,-81
14010000707427581,20260414,1776185957,2026-04-14T18:59:17+02:00,680,1,SCHEDULED,Överby,Bullerholmen,9022001067025001,1776185356,-126,1776185356,-126
14010000707427581,20260414,1776186005,2026-04-14T19:00:05+02:00,680,1,SCHEDULED,Överby,Ytterby,9022001067098001,1776185860,40,1776185888,68
14010000707427581,20260414,1776186005,2026-04-14T19:00:05+02:00,680,1,SCHEDULED,Överby,Överby,9022001067102001,1776186113,-127,1776186113,-127
14010000707427581,20260414,1776186005,2026-04-14T19:00:05+02:00,680,1,SCHEDULED,Överby,Överby bollplan,9022001067099001,1776185985,-66,1776186000,-51
14010000707427581,20260414,1776186005,2026-04-14T19:00:05+02:00,680,1,SCHEDULED,Överby,Löjvik,9022001067095001,1776185759,16,1776185784,41
14010000707427581,20260414,1776186005,2026-04-14T19:00:05+02:00,680,1,SCHEDULED,Överby,Storäng,9022001067093001,1776185691,3,1776185712,24
14010000707427581,20260414,1776186005,2026-04-14T19:00:05+02:00,680,1,SCHEDULED,Överby,Engarn,9022001067027004,1776185441,-139,1776185608,28
14010000707371089,20260415,1776232781,2026-04-15T07:59:41+02:00,680,0,SCHEDULED,Tekniska högskolan,Universitetet södra,9022001069011002,1776232313,112,1776232329,128
14010000707371089,20260415,1776232781,2026-04-15T07:59:41+02:00,680,0,SCHEDULED,Tekniska högskolan,Albano,9022001069009002,1776232377,110,1776232410,143
14010000707371089,20260415,1776232781,2026-04-15T07:59:41+02:00,680,0,SCHEDULED,Tekniska högskolan,Tekniska högskolan,9022001060080001,1776232658,98,1776232663,103
14010000707371089,20260415,1776232781,2026-04-15T07:59:41+02:00,680,0,SCHEDULED,Tekniska högskolan,Roslagstull,9022001067043001,1776232550,137,1776232579,166
