trip_id,start_date,timestamp_unix,timestamp,route_short_name,direction_id,schedule_relationship,last_stop,stop_name,stop_id,arrival_time,arrival_delay,departure_time,departure_delay
14010000709038216,20260415,1776295603,2026-04-16T01:26:43+02:00,699,0,SCHEDULED,Tekniska högskolan,Västerhamnsplan,9022001067039002,1776294968,-52,1776295076,56
14010000709038216,20260415,1776295603,2026-04-16T01:26:43+02:00,699,0,SCHEDULED,Tekniska högskolan,Vaxholms kyrka,9022001067037002,1776295113,58,1776295113,58
14010000709038216,20260415,1776295603,2026-04-16T01:26:43+02:00,699,0,SCHEDULED,Tekniska högskolan,Timmermansvägen,9022001067035002,1776295150,56,1776295150,56
14010000709038216,20260415,1776295603,2026-04-16T01:26:43+02:00,699,0,SCHEDULED,Tekniska högskolan,Kronängsvägen,9022001067044001,1776295169,48,1776295169,48
14010000709038216,20260415,1776295603,2026-04-16T01:26:43+02:00,699,0,SCHEDULED,Tekniska högskolan,Pålsundsvägen,9022001067033002,1776295188,41,1776295188,41
14010000709038216,20260415,1776295762,2026-04-16T01:29:22+02:00,699,0,SCHEDULED,Tekniska högskolan,Kullö,9022001067029002,1776295254,16,1776295254,16
14010000709038216,20260415,1776295762,2026-04-16T01:29:22+02:00,699,0,SCHEDULED,Tekniska högskolan,Eriksövägen,9022001067031002,1776295214,29,1776295214,29
14010000709038216,20260415,1776295892,2026-04-16T01:31:32+02:00,699,0,SCHEDULED,Tekniska högskolan,Engarn,9022001067027004,1776295324,4,1776295324,4
14010000709038216,20260415,1776296085,2026-04-16T01:34:45+02:00,699,0,SCHEDULED,Tekniska högskolan,Ytterby,9022001067098001,1776295477,-83,1776295477,-83
14010000709038216,20260415,1776296085,2026-04-16T01:34:45+02:00,699,0,SCHEDULED,Tekniska högskolan,Löjvik,9022001067095002,1776295522,-78,1776295522,-78
14010000709038216,20260415,1776296085,2026-04-16T01:34:45+02:00,699,0,SCHEDULED,Tekniska högskolan,Storäng,9022001067093002,1776295547,-83,1776295547,-83
14010000709038216,20260415,1776296248,2026-04-16T01:37:28+02:00,699,0,SCHEDULED,Tekniska högskolan,Engarn,9022001067027001,1776295602,-86,1776295602,-86
14010000709038216,20260415,1776296248,2026-04-16T01:37:28+02:00,699,0,SCHEDULED,Tekniska högskolan,Bullerholmen,9022001067025002,1776295670,-101,1776295670,-101
14010000709038216,20260415,1776296456,2026-04-16T01:40:56+02:00,699,0,SCHEDULED,Tekniska högskolan,Nibble,9022001067023002,1776295761,-141,1776295761,-141
14010000709038216,20260415,1776296562,2026-04-16T01:42:42+02:00,699,0,SCHEDULED,Tekniska högskolan,Polackstorp,9022001067019002,1776295892,-193,1776295892,-193
14010000709038216,20260415,1776296562,2026-04-16T01:42:42+02:00,699,0,SCHEDULED,Tekniska högskolan,Ladvik,9022001067021002,1776295845,-169,1776295845,-169
14010000709038216,20260415,1776296682,2026-04-16T01:44:42+02:00,699,0,SCHEDULED,Tekniska högskolan,Kulla vägskäl,9022001067015003,1776295999,-221,1776295999,-221
14010000709038216,20260415,1776296860,2026-04-16T01:47:40+02:00,699,0,SCHEDULED,Tekniska högskolan,Östra Ryds kyrka,9022001067011002,1776296085,-226,1776296085,-226
14010000709038216,20260415,1776296885,2026-04-16T01:48:05+02:00,699,0,SCHEDULED,Tekniska högskolan,Kocktorp,9022001067013002,1776296187,-257,1776296187,-257
