trip_id,start_date,timestamp_unix,timestamp,route_short_name,direction_id,schedule_relationship,last_stop,stop_name,stop_id,arrival_time,arrival_delay,departure_time,departure_delay
14010000710943646,20260412,1776023601,2026-04-12T21:53:21+02:00,629,0,SCHEDULED,Danderyds sjukhus,Slalomvägen,9022001061569001,1776023142,23,1776023142,23
14010000710943646,20260412,1776023601,2026-04-12T21:53:21+02:00,629,0,SCHEDULED,Danderyds sjukhus,Ritarslingan,9022001061747001,1776023168,18,1776023168,18
14010000710943646,20260412,1776023601,2026-04-12T21:53:21+02:00,629,0,SCHEDULED,Danderyds sjukhus,Hantverkarvägen,9022001061745002,1776023268,32,1776023268,32
14010000710943646,20260412,1776023601,2026-04-12T21:53:21+02:00,629,0,SCHEDULED,Danderyds sjukhus,Norrtorpsvägen,9022001061567001,1776023034,-6,1776023050,10
14010000710943646,20260412,1776023601,2026-04-12T21:53:21+02:00,629,0,SCHEDULED,Danderyds sjukhus,Måttbandsvägen,9022001061772001,1776023204,10,1776023220,26
14010000710943646,20260412,1776023601,2026-04-12T21:53:21+02:00,629,0,SCHEDULED,Danderyds sjukhus,Kundvägen,9022001061529002,1776023313,36,1776023313,36
14010000710943646,20260412,1776023922,2026-04-12T21:58:42+02:00,629,0,SCHEDULED,Danderyds sjukhus,Flygsvängen,9022001061794002,1776023647,-53,1776023710,10
14010000710943646,20260412,1776023922,2026-04-12T21:58:42+02:00,629,0,SCHEDULED,Danderyds sjukhus,Arninge station,9022001061060009,1776023428,28,1776023447,47
14010000710943646,20260412,1776024245,2026-04-12T22:04:05+02:00,629,0,SCHEDULED,Danderyds sjukhus,Viggbyskolan,9022001061729001,1776023859,50,1776023859,50
14010000710943646,20260412,1776024245,2026-04-12T22:04:05+02:00,629,0,SCHEDULED,Danderyds sjukhus,Björnvägen,9022001061719002,1776023824,45,1776023824,45
14010000710943646,20260412,1776024245,2026-04-12T22:04:05+02:00,629,0,SCHEDULED,Danderyds sjukhus,Viggbyholms trafikplats,9022001061050001,1776023939,73,1776023966,100
14010000710943646,20260412,1776024245,2026-04-12T22:04:05+02:00,629,0,SCHEDULED,Danderyds sjukhus,Hägernäsvägen,9022001061721002,1776023765,27,1776023765,27
14010000710943646,20260412,1776024566,2026-04-12T22:09:26+02:00,629,0,SCHEDULED,Danderyds sjukhus,Danderyds sjukhus,9022001050366002,1776024429,-171,1776024477,-123
14010000710943646,20260412,1776024566,2026-04-12T22:09:26+02:00,629,0,SCHEDULED,Danderyds sjukhus,Roslags Näsby trafikplats,9022001060011002,1776024070,41,1776024095,66
14010000710943646,20260412,1776024566,2026-04-12T22:09:26+02:00,629,0,SCHEDULED,Danderyds sjukhus,Mörby centrum/E18,9022001060014001,1776024336,-141,1776024336,-141
14010000710952794,20260413,1776073609,2026-04-13T11:46:49+02:00,629,0,SCHEDULED,Danderyds sjukhus,Slalomvägen,9022001061569001,1776073152,40,1776073152,40
14010000710952794,20260413,1776073609,2026-04-13T11:46:49+02:00,629,0,SCHEDULED,Danderyds sjukhus,Ritarslingan,9022001061747001,1776073182,34,1776073182,34
14010000710952794,20260413,1776073609,2026-04-13T11:46:49+02:00,629,0,SCHEDULED,Danderyds sjukhus,Norrtorpsvägen,9022001061567001,1776073028,8,1776073061,41
14010000710952794,20260413,1776073784,2026-04-13T11:49:44+02:00,629,0,SCHEDULED,Danderyds sjukhus,Måttbandsvägen,9022001061772001,1776073220,20,1776073241,41
14010000710952794,20260413,1776073784,2026-04-13T11:49:44+02:00,629,0,SCHEDULED,Danderyds sjukhus,Hantverkarvägen,9022001061745002,1776073293,44,1776073308,59
14010000710952794,20260413,1776073784,2026-04-13T11:49:44+02:00,629,0,SCHEDULED,Danderyds sjukhus,Kundvägen,9022001061529002,1776073373,76,1776073396,99
14010000710952794,20260413,1776073952,2026-04-13T11:52:32+02:00,629,0,SCHEDULED,Danderyds sjukhus,Arninge station,9022001061060009,1776073528,88,1776073545,105
14010000710952794,20260413,1776074227,2026-04-13T11:57:07+02:00,629,0,SCHEDULED,Danderyds sjukhus,Hägernäsvägen,9022001061721002,1776073818,37,1776073831,50
14010000710952794,20260413,1776074227,2026-04-13T11:57:07+02:00,629,0,SCHEDULED,Danderyds sjukhus,Flygsvängen,9022001061794002,1776073742,2,1776073761,21
14010000710952794,20260413,1776074436,2026-04-13T12:00:36+02:00,629,0,SCHEDULED,Danderyds sjukhus,Viggbyskolan,9022001061729001,1776073958,102,1776073958,102
14010000710952794,20260413,1776074436,2026-04-13T12:00:36+02:00,629,0,SCHEDULED,Danderyds sjukhus,Björnvägen,9022001061719002,1776073909,85,1776073925,101
14010000710952794,20260413,1776074550,2026-04-13T12:02:30+02:00,629,0,SCHEDULED,Danderyds sjukhus,Viggbyholms trafikplats,9022001061050001,1776074075,158,1776074093,176
14010000710952794,20260413,1776074749,2026-04-13T12:05:49+02:00,629,0,SCHEDULED,Danderyds sjukhus,Roslags Näsby trafikplats,9022001060011002,1776074205,114,1776074226,135
14010000710952794,20260413,1776074749,2026-04-13T12:05:49+02:00,629,0,SCHEDULED,Danderyds sjukhus,Danderyds sjukhus,9022001050366002,1776074644,-56,1776074644,-56
14010000710952794,20260413,1776074749,2026-04-13T12:05:49+02:00,629,0,SCHEDULED,Danderyds sjukhus,Mörby centrum/E18,9022001060014001,1776074512,-57,1776074533,-36
14010000710953240,20260413,1776075555,2026-04-13T12:19:15+02:00,629,0,SCHEDULED,Danderyds sjukhus,Slalomvägen,9022001061569001,1776074989,77,1776075006,94
14010000710953240,20260413,1776075555,2026-04-13T12:19:15+02:00,629,0,SCHEDULED,Danderyds sjukhus,Ritarslingan,9022001061747001,1776075038,90,1776075057,109
14010000710953240,20260413,1776075696,2026-04-13T12:21:36+02:00,629,0,SCHEDULED,Danderyds sjukhus,Måttbandsvägen,9022001061772001,1776075099,99,1776075119,119
14010000710953240,20260413,1776075696,2026-04-13T12:21:36+02:00,629,0,SCHEDULED,Danderyds sjukhus,Kundvägen,9022001061529002,1776075237,140,1776075260,163
14010000710953240,20260413,1776075696,2026-04-13T12:21:36+02:00,629,0,SCHEDULED,Danderyds sjukhus,Hantverkarvägen,9022001061745002,1776075180,131,1776075180,131
14010000710953240,20260413,1776075915,2026-04-13T12:25:15+02:00,629,0,SCHEDULED,Danderyds sjukhus,Arninge station,9022001061060009,1776075377,137,1776075416,176
14010000710953240,20260413,1776076130,2026-04-13T12:28:50+02:00,629,0,SCHEDULED,Danderyds sjukhus,Flygsvängen,9022001061794002,1776075621,81,1776075645,105
14010000710953240,20260413,1776076130,2026-04-13T12:28:50+02:00,629,0,SCHEDULED,Danderyds sjukhus,Hägernäsvägen,9022001061721002,1776075703,122,1776075703,122
14010000710953240,20260413,1776076250,2026-04-13T12:30:50+02:00,629,0,SCHEDULED,Danderyds sjukhus,Björnvägen,9022001061719002,1776075758,134,1776075792,168
14010000710953240,20260413,1776076250,2026-04-13T12:30:50+02:00,629,0,SCHEDULED,Danderyds sjukhus,Viggbyskolan,9022001061729001,1776075827,171,1776075827,171
14010000710953240,20260413,1776076415,2026-04-13T12:33:35+02:00,629,0,SCHEDULED,Danderyds sjukhus,Viggbyholms trafikplats,9022001061050001,1776075902,185,1776075926,209
14010000710953240,20260413,1776076533,2026-04-13T12:35:33+02:00,629,0,SCHEDULED,Danderyds sjukhus,Danderyds sjukhus,9022001050366002,1776076443,-57,1776076443,-57
14010000710953240,20260413,1776076533,2026-04-13T12:35:33+02:00,629,0,SCHEDULED,Danderyds sjukhus,Mörby centrum/E18,9022001060014001,1776076349,-20,1776076367,-2
14010000710953240,20260413,1776076533,2026-04-13T12:35:33+02:00,629,0,SCHEDULED,Danderyds sjukhus,Roslags Näsby trafikplats,9022001060011002,1776076040,149,1776076060,169
14010000710955358,20260413,1776082626,2026-04-13T14:17:06+02:00,629,0,SCHEDULED,Danderyds sjukhus,Norrtorpsvägen,9022001061567001,1776081650,-370,1776082065,45
14010000710955358,20260413,1776082626,2026-04-13T14:17:06+02:00,629,0,SCHEDULED,Danderyds sjukhus,Slalomvägen,9022001061569001,1776082190,78,1776082190,78
14010000710955358,20260413,1776082745,2026-04-13T14:19:05+02:00,629,0,SCHEDULED,Danderyds sjukhus,Måttbandsvägen,9022001061772001,1776082263,63,1776082284,84
14010000710955358,20260413,1776082745,2026-04-13T14:19:05+02:00,629,0,SCHEDULED,Danderyds sjukhus,Ritarslingan,9022001061747001,1776082223,75,1776082223,75
14010000710955358,20260413,1776082867,2026-04-13T14:21:07+02:00,629,0,SCHEDULED,Danderyds sjukhus,Hantverkarvägen,9022001061745002,1776082340,91,1776082340,91
14010000710955358,20260413,1776082867,2026-04-13T14:21:07+02:00,629,0,SCHEDULED,Danderyds sjukhus,Kundvägen,9022001061529002,1776082395,98,1776082410,113
14010000710955358,20260413,1776082986,2026-04-13T14:23:06+02:00,629,0,SCHEDULED,Danderyds sjukhus,Arninge station,9022001061060009,1776082542,102,1776082557,117
14010000710955358,20260413,1776083167,2026-04-13T14:26:07+02:00,629,0,SCHEDULED,Danderyds sjukhus,Flygsvängen,9022001061794002,1776082750,10,1776082768,28
14010000710955358,20260413,1776083345,2026-04-13T14:29:05+02:00,629,0,SCHEDULED,Danderyds sjukhus,Hägernäsvägen,9022001061721002,1776082820,39,1776082820,39
14010000710955358,20260413,1776083345,2026-04-13T14:29:05+02:00,629,0,SCHEDULED,Danderyds sjukhus,Björnvägen,9022001061719002,1776082868,44,1776082868,44
14010000710955358,20260413,1776083467,2026-04-13T14:31:07+02:00,629,0,SCHEDULED,Danderyds sjukhus,Viggbyskolan,9022001061729001,1776082907,51,1776082922,66
14010000710955358,20260413,1776083586,2026-04-13T14:33:06+02:00,629,0,SCHEDULED,Danderyds sjukhus,Mörby centrum/E18,9022001060014001,1776083462,-107,1776083487,-82
14010000710955358,20260413,1776083586,2026-04-13T14:33:06+02:00,629,0,SCHEDULED,Danderyds sjukhus,Roslags Näsby trafikplats,9022001060011002,1776083175,84,1776083197,106
14010000710955358,20260413,1776083586,2026-04-13T14:33:06+02:00,629,0,SCHEDULED,Danderyds sjukhus,Viggbyholms trafikplats,9022001061050001,1776083025,108,1776083065,148
14010000710955358,20260413,1776083586,2026-04-13T14:33:06+02:00,629,0,SCHEDULED,Danderyds sjukhus,Danderyds sjukhus,9022001050366002,1776083573,-127,1776083573,-127
14010000709052547,20260414,1776143254,2026-04-14T07:07:34+02:00,629,1,SCHEDULED,Norrtorpsvägen,Danderyds sjukhus,9022001050366009,1776142312,-368,1776142688,8
14010000709052547,20260414,1776143378,2026-04-14T07:09:38+02:00,629,1,SCHEDULED,Norrtorpsvägen,Golfvägen,9022001060101001,1776142909,116,1776142909,116
14010000709052547,20260414,1776143493,2026-04-14T07:11:33+02:00,629,1,SCHEDULED,Norrtorpsvägen,Mörby centrum,9022001060017005,1776142966,135,1776142986,155
